spine_category,category_number,site,site_cervical,site_thoracic,site_lumbar,diagnosis,icd10_code,three_digit,chapter,sub_chapter,major,dx_lower,site_number
Trauma,3,cervical,TRUE,FALSE,FALSE,"Subluxation of C2/C3 cervical vertebrae, initial encounter",S13.130A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"subluxation of c2/c3 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Dislocation of C2/C3 cervical vertebrae, initial encounter",S13.131A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"dislocation of c2/c3 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Subluxation of C3/C4 cervical vertebrae, initial encounter",S13.140A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"subluxation of c3/c4 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Dislocation of C3/C4 cervical vertebrae, initial encounter",S13.141A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"dislocation of c3/c4 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Subluxation of C4/C5 cervical vertebrae, initial encounter",S13.150A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"subluxation of c4/c5 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Dislocation of C4/C5 cervical vertebrae, initial encounter",S13.151A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"dislocation of c4/c5 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Subluxation of C5/C6 cervical vertebrae, initial encounter",S13.160A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"subluxation of c5/c6 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Dislocation of C5/C6 cervical vertebrae, initial encounter",S13.161A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"dislocation of c5/c6 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Subluxation of C6/C7 cervical vertebrae, initial encounter",S13.170A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"subluxation of c6/c7 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Dislocation of C6/C7 cervical vertebrae, initial encounter",S13.171A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"dislocation of c6/c7 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Subluxation of C7/T1 cervical vertebrae, initial encounter",S13.180A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"subluxation of c7/t1 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Dislocation of C7/T1 cervical vertebrae, initial encounter",S13.181A,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"dislocation of c7/t1 cervical vertebrae, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Sprain of ligaments of cervical spine, initial encounter",S13.4XXA,S13,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Dislocation and sprain of joints and ligaments at neck level,"sprain of ligaments of cervical spine, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified open wound of pharynx and cervical esophagus, initial encounter",S11.20XA,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"unspecified open wound of pharynx and cervical esophagus, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Laceration without foreign body of pharynx and cervical esophagus, initial encounter",S11.21XA,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"laceration without foreign body of pharynx and cervical esophagus, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Laceration with foreign body of pharynx and cervical esophagus, initial encounter",S11.22XA,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"laceration with foreign body of pharynx and cervical esophagus, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Puncture wound without foreign body of pharynx and cervical esophagus, initial encounter",S11.23XA,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"puncture wound without foreign body of pharynx and cervical esophagus, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Puncture wound with foreign body of pharynx and cervical esophagus, initial encounter",S11.24XA,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"puncture wound with foreign body of pharynx and cervical esophagus, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Open bite of pharynx and cervical esophagus, initial encounter",S11.25XA,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"open bite of pharynx and cervical esophagus, initial encounter",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Traumatic spondylopathy, occipito-atlanto-axial region",M48.31,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"traumatic spondylopathy, occipito-atlanto-axial region",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Traumatic spondylopathy, cervical region",M48.32,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"traumatic spondylopathy, cervical region",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Fatigue fracture of vertebra, occipito-atlanto-axial region, initial encounter for fracture",M48.41XA,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"fatigue fracture of vertebra, occipito-atlanto-axial region, initial encounter for fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Fatigue fracture of vertebra, cervical region, initial encounter for fracture",M48.42XA,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"fatigue fracture of vertebra, cervical region, initial encounter for fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Collapsed vertebra, not elsewhere classified, occipito-atlanto-axial region, initial encounter for fracture",M48.51XA,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"collapsed vertebra, not elsewhere classified, occipito-atlanto-axial region, initial encounter for fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Collapsed vertebra, not elsewhere classified, cervical region, initial encounter for fracture",M48.52XA,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"collapsed vertebra, not elsewhere classified, cervical region, initial encounter for fracture",5
Trauma,3,all,TRUE,TRUE,TRUE,"Laceration without foreign body of vocal cord, initial encounter",S11.031A,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"laceration without foreign body of vocal cord, initial encounter",6
Trauma,3,all,TRUE,TRUE,TRUE,"Laceration with foreign body of vocal cord, initial encounter",S11.032A,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"laceration with foreign body of vocal cord, initial encounter",6
Trauma,3,all,TRUE,TRUE,TRUE,"Puncture wound without foreign body of vocal cord, initial encounter",S11.033A,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"puncture wound without foreign body of vocal cord, initial encounter",6
Trauma,3,all,TRUE,TRUE,TRUE,"Puncture wound with foreign body of vocal cord, initial encounter",S11.034A,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"puncture wound with foreign body of vocal cord, initial encounter",6
Trauma,3,all,TRUE,TRUE,TRUE,"Open bite of vocal cord, initial encounter",S11.035A,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"open bite of vocal cord, initial encounter",6
Trauma,3,all,TRUE,TRUE,TRUE,"Unspecified open wound of vocal cord, initial encounter",S11.039A,S11,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Open wound of neck,"unspecified open wound of vocal cord, initial encounter",6
Trauma,3,all,TRUE,TRUE,TRUE,"Injury of cauda equina, initial encounter",S34.3XXA,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","injury of cauda equina, initial encounter",6
Trauma,3,all,TRUE,TRUE,TRUE,Acute infarction of spinal cord (embolic) (nonembolic),G95.11,G95,Diseases of the nervous system,Other Disorders Of The Nervous System,Other and unspecified diseases of spinal cord,acute infarction of spinal cord (embolic) (nonembolic),6
Trauma,3,all,TRUE,TRUE,TRUE,Other vascular myelopathies,G95.19,G95,Diseases of the nervous system,Other Disorders Of The Nervous System,Other and unspecified diseases of spinal cord,other vascular myelopathies,6
Trauma,3,all,TRUE,TRUE,TRUE,Unspecified cord compression,G95.20,G95,Diseases of the nervous system,Other Disorders Of The Nervous System,Other and unspecified diseases of spinal cord,unspecified cord compression,6
Trauma,3,all,TRUE,TRUE,TRUE,Other cord compression,G95.29,G95,Diseases of the nervous system,Other Disorders Of The Nervous System,Other and unspecified diseases of spinal cord,other cord compression,6
Trauma,3,all,TRUE,TRUE,TRUE,Conus medullaris syndrome,G95.81,G95,Diseases of the nervous system,Other Disorders Of The Nervous System,Other and unspecified diseases of spinal cord,conus medullaris syndrome,6
Trauma,3,all,TRUE,TRUE,TRUE,Other specified diseases of spinal cord,G95.89,G95,Diseases of the nervous system,Other Disorders Of The Nervous System,Other and unspecified diseases of spinal cord,other specified diseases of spinal cord,6
Trauma,3,all,TRUE,TRUE,TRUE,"Disease of spinal cord, unspecified",G95.9,G95,Diseases of the nervous system,Other Disorders Of The Nervous System,Other and unspecified diseases of spinal cord,"disease of spinal cord, unspecified",6
Trauma,3,all,TRUE,TRUE,TRUE,Cauda equina syndrome,G83.4,G83,Diseases of the nervous system,Cerebral Palsy And Other Paralytic Syndromes,Other paralytic syndromes,cauda equina syndrome,6
Trauma,3,all,TRUE,TRUE,TRUE,Brown-Sequard syndrome,G83.81,G83,Diseases of the nervous system,Cerebral Palsy And Other Paralytic Syndromes,Other paralytic syndromes,brown-sequard syndrome,6
Trauma,3,all,TRUE,TRUE,TRUE,Anterior cord syndrome,G83.82,G83,Diseases of the nervous system,Cerebral Palsy And Other Paralytic Syndromes,Other paralytic syndromes,anterior cord syndrome,6
Trauma,3,all,TRUE,TRUE,TRUE,Posterior cord syndrome,G83.83,G83,Diseases of the nervous system,Cerebral Palsy And Other Paralytic Syndromes,Other paralytic syndromes,posterior cord syndrome,6
Trauma,3,all,TRUE,TRUE,TRUE,"Age-related osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture",M80.08XA,M80,Diseases of the musculoskeletal system and connective tissue,Disorders Of Bone Density And Structure,Osteoporosis with current pathological fracture,"age-related osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture",6
Trauma,3,all,TRUE,TRUE,TRUE,"Other osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture",M80.88XA,M80,Diseases of the musculoskeletal system and connective tissue,Disorders Of Bone Density And Structure,Osteoporosis with current pathological fracture,"other osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture",6
Infection,4,lumbar,FALSE,FALSE,TRUE,"Spinal enthesopathy, lumbar region",M46.06,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"spinal enthesopathy, lumbar region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Spinal enthesopathy, lumbosacral region",M46.07,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"spinal enthesopathy, lumbosacral region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Spinal enthesopathy, sacral and sacrococcygeal region",M46.08,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"spinal enthesopathy, sacral and sacrococcygeal region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Sacroiliitis, not elsewhere classified",M46.1,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"sacroiliitis, not elsewhere classified",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Osteomyelitis of vertebra, lumbar region",M46.26,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"osteomyelitis of vertebra, lumbar region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Osteomyelitis of vertebra, lumbosacral region",M46.27,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"osteomyelitis of vertebra, lumbosacral region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Osteomyelitis of vertebra, sacral and sacrococcygeal region",M46.28,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"osteomyelitis of vertebra, sacral and sacrococcygeal region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Infection of intervertebral disc (pyogenic), lumbar region",M46.36,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"infection of intervertebral disc (pyogenic), lumbar region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Infection of intervertebral disc (pyogenic), lumbosacral region",M46.37,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"infection of intervertebral disc (pyogenic), lumbosacral region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Infection of intervertebral disc (pyogenic), sacral and sacrococcygeal region",M46.38,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"infection of intervertebral disc (pyogenic), sacral and sacrococcygeal region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Discitis, unspecified, lumbar region",M46.46,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"discitis, unspecified, lumbar region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Discitis, unspecified, lumbosacral region",M46.47,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"discitis, unspecified, lumbosacral region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Discitis, unspecified, sacral and sacrococcygeal region",M46.48,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"discitis, unspecified, sacral and sacrococcygeal region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Other infective spondylopathies, lumbar region",M46.56,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other infective spondylopathies, lumbar region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Other infective spondylopathies, lumbosacral region",M46.57,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other infective spondylopathies, lumbosacral region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Other infective spondylopathies, sacral and sacrococcygeal region",M46.58,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other infective spondylopathies, sacral and sacrococcygeal region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Other specified inflammatory spondylopathies, lumbar region",M46.86,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other specified inflammatory spondylopathies, lumbar region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Other specified inflammatory spondylopathies, lumbosacral region",M46.87,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other specified inflammatory spondylopathies, lumbosacral region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Other specified inflammatory spondylopathies, sacral and sacrococcygeal region",M46.88,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other specified inflammatory spondylopathies, sacral and sacrococcygeal region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Unspecified inflammatory spondylopathy, lumbar region",M46.96,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"unspecified inflammatory spondylopathy, lumbar region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Unspecified inflammatory spondylopathy, lumbosacral region",M46.97,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"unspecified inflammatory spondylopathy, lumbosacral region",1
Infection,4,lumbar,FALSE,FALSE,TRUE,"Unspecified inflammatory spondylopathy, sacral and sacrococcygeal region",M46.98,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"unspecified inflammatory spondylopathy, sacral and sacrococcygeal region",1
Infection,4,thoracolumbar,FALSE,TRUE,TRUE,"Spinal enthesopathy, thoracolumbar region",M46.05,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"spinal enthesopathy, thoracolumbar region",2
Infection,4,thoracolumbar,FALSE,TRUE,TRUE,"Osteomyelitis of vertebra, thoracolumbar region",M46.25,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"osteomyelitis of vertebra, thoracolumbar region",2
Infection,4,thoracolumbar,FALSE,TRUE,TRUE,"Infection of intervertebral disc (pyogenic), thoracolumbar region",M46.35,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"infection of intervertebral disc (pyogenic), thoracolumbar region",2
Infection,4,thoracolumbar,FALSE,TRUE,TRUE,"Discitis, unspecified, thoracolumbar region",M46.45,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"discitis, unspecified, thoracolumbar region",2
Infection,4,thoracolumbar,FALSE,TRUE,TRUE,"Other infective spondylopathies, thoracolumbar region",M46.55,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other infective spondylopathies, thoracolumbar region",2
Infection,4,thoracolumbar,FALSE,TRUE,TRUE,"Other specified inflammatory spondylopathies, thoracolumbar region",M46.85,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other specified inflammatory spondylopathies, thoracolumbar region",2
Infection,4,thoracolumbar,FALSE,TRUE,TRUE,"Unspecified inflammatory spondylopathy, thoracolumbar region",M46.95,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"unspecified inflammatory spondylopathy, thoracolumbar region",2
Infection,4,thoracic,FALSE,TRUE,FALSE,"Spinal enthesopathy, thoracic region",M46.04,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"spinal enthesopathy, thoracic region",3
Infection,4,thoracic,FALSE,TRUE,FALSE,"Osteomyelitis of vertebra, thoracic region",M46.24,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"osteomyelitis of vertebra, thoracic region",3
Infection,4,thoracic,FALSE,TRUE,FALSE,"Infection of intervertebral disc (pyogenic), thoracic region",M46.34,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"infection of intervertebral disc (pyogenic), thoracic region",3
Infection,4,thoracic,FALSE,TRUE,FALSE,"Discitis, unspecified, thoracic region",M46.44,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"discitis, unspecified, thoracic region",3
Infection,4,thoracic,FALSE,TRUE,FALSE,"Other infective spondylopathies, thoracic region",M46.54,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other infective spondylopathies, thoracic region",3
Infection,4,thoracic,FALSE,TRUE,FALSE,"Other specified inflammatory spondylopathies, thoracic region",M46.84,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other specified inflammatory spondylopathies, thoracic region",3
Infection,4,thoracic,FALSE,TRUE,FALSE,"Unspecified inflammatory spondylopathy, thoracic region",M46.94,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"unspecified inflammatory spondylopathy, thoracic region",3
Infection,4,thoracic,FALSE,TRUE,FALSE,Tuberculosis of intrathoracic lymph nodes,A15.4,A15,Certain infectious and parasitic diseases,Tuberculosis,Respiratory tuberculosis,tuberculosis of intrathoracic lymph nodes,3
Infection,4,cervicothoracic,TRUE,TRUE,FALSE,"Spinal enthesopathy, cervicothoracic region",M46.03,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"spinal enthesopathy, cervicothoracic region",4
Infection,4,cervicothoracic,TRUE,TRUE,FALSE,"Osteomyelitis of vertebra, cervicothoracic region",M46.23,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"osteomyelitis of vertebra, cervicothoracic region",4
Infection,4,cervicothoracic,TRUE,TRUE,FALSE,"Infection of intervertebral disc (pyogenic), cervicothoracic region",M46.33,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"infection of intervertebral disc (pyogenic), cervicothoracic region",4
Infection,4,cervicothoracic,TRUE,TRUE,FALSE,"Discitis, unspecified, cervicothoracic region",M46.43,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"discitis, unspecified, cervicothoracic region",4
Infection,4,cervicothoracic,TRUE,TRUE,FALSE,"Other infective spondylopathies, cervicothoracic region",M46.53,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other infective spondylopathies, cervicothoracic region",4
Infection,4,cervicothoracic,TRUE,TRUE,FALSE,"Other specified inflammatory spondylopathies, cervicothoracic region",M46.83,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other specified inflammatory spondylopathies, cervicothoracic region",4
Infection,4,cervicothoracic,TRUE,TRUE,FALSE,"Unspecified inflammatory spondylopathy, cervicothoracic region",M46.93,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"unspecified inflammatory spondylopathy, cervicothoracic region",4
Infection,4,cervical,TRUE,FALSE,FALSE,"Spinal enthesopathy, occipito-atlanto-axial region",M46.01,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"spinal enthesopathy, occipito-atlanto-axial region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Spinal enthesopathy, cervical region",M46.02,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"spinal enthesopathy, cervical region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Osteomyelitis of vertebra, occipito-atlanto-axial region",M46.21,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"osteomyelitis of vertebra, occipito-atlanto-axial region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Osteomyelitis of vertebra, cervical region",M46.22,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"osteomyelitis of vertebra, cervical region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Infection of intervertebral disc (pyogenic), occipito-atlanto-axial region",M46.31,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"infection of intervertebral disc (pyogenic), occipito-atlanto-axial region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Infection of intervertebral disc (pyogenic), cervical region",M46.32,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"infection of intervertebral disc (pyogenic), cervical region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Discitis, unspecified, occipito-atlanto-axial region",M46.41,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"discitis, unspecified, occipito-atlanto-axial region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Discitis, unspecified, cervical region",M46.42,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"discitis, unspecified, cervical region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Other infective spondylopathies, occipito-atlanto-axial region",M46.51,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other infective spondylopathies, occipito-atlanto-axial region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Other infective spondylopathies, cervical region",M46.52,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other infective spondylopathies, cervical region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Other specified inflammatory spondylopathies, occipito-atlanto-axial region",M46.81,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other specified inflammatory spondylopathies, occipito-atlanto-axial region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Other specified inflammatory spondylopathies, cervical region",M46.82,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other specified inflammatory spondylopathies, cervical region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Unspecified inflammatory spondylopathy, occipito-atlanto-axial region",M46.91,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"unspecified inflammatory spondylopathy, occipito-atlanto-axial region",5
Infection,4,cervical,TRUE,FALSE,FALSE,"Unspecified inflammatory spondylopathy, cervical region",M46.92,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"unspecified inflammatory spondylopathy, cervical region",5
Infection,4,all,TRUE,TRUE,TRUE,"Spinal enthesopathy, multiple sites in spine",M46.09,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"spinal enthesopathy, multiple sites in spine",6
Infection,4,all,TRUE,TRUE,TRUE,"Infection of intervertebral disc (pyogenic), multiple sites in spine",M46.39,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"infection of intervertebral disc (pyogenic), multiple sites in spine",6
Infection,4,all,TRUE,TRUE,TRUE,"Discitis, unspecified, multiple sites in spine",M46.49,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"discitis, unspecified, multiple sites in spine",6
Infection,4,all,TRUE,TRUE,TRUE,"Other infective spondylopathies, multiple sites in spine",M46.59,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other infective spondylopathies, multiple sites in spine",6
Infection,4,all,TRUE,TRUE,TRUE,"Other specified inflammatory spondylopathies, multiple sites in spine",M46.89,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"other specified inflammatory spondylopathies, multiple sites in spine",6
Infection,4,all,TRUE,TRUE,TRUE,"Unspecified inflammatory spondylopathy, multiple sites in spine",M46.99,M46,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other inflammatory spondylopathies,"unspecified inflammatory spondylopathy, multiple sites in spine",6
